,temp_air,ghi,dni,dhi,wind_speed
2022-01-18 07:00:00,8.0,0.0,-0.0,0.0,1.93
2022-01-18 08:00:00,7.61,0.0,-0.0,0.0,1.86
2022-01-18 09:00:00,7.1,0.0,-0.0,0.0,1.66
2022-01-18 10:00:00,7.05,0.0,-0.0,0.0,1.59
2022-01-18 11:00:00,6.97,0.0,-0.0,0.0,1.52
2022-01-18 12:00:00,7.11,0.0,-0.0,0.0,1.52
2022-01-18 13:00:00,7.02,0.0,-0.0,0.0,1.59
2022-01-18 14:00:00,6.93,0.0,-0.0,0.0,1.72
2022-01-18 15:00:00,7.1,0.0,-0.0,0.0,1.72
2022-01-18 16:00:00,7.64,103.3,221.79,70.4,1.66
2022-01-18 17:00:00,8.76,254.6,357.0,143.3,1.72
2022-01-18 18:00:00,10.32,442.2,653.61,154.55,1.72
2022-01-18 19:00:00,11.42,535.35,809.99,110.45,1.86
2022-01-18 20:00:00,13.03,601.2,939.11,75.8,1.93
2022-01-18 21:00:00,14.33,543.7,867.57,73.15,2.0
2022-01-18 22:00:00,14.82,430.0,767.38,65.9,2.07
2022-01-18 23:00:00,14.7,260.9,551.5,62.15,2.07
2022-01-19 00:00:00,13.95,91.75,295.57,29.3,1.93
2022-01-19 01:00:00,12.55,0.85,0.0,0.85,1.79
2022-01-19 02:00:00,10.89,0.0,-0.0,0.0,1.72
2022-01-19 03:00:00,9.58,0.0,-0.0,0.0,1.66
2022-01-19 04:00:00,8.91,0.0,-0.0,0.0,1.52
2022-01-19 05:00:00,8.14,0.0,-0.0,0.0,1.52
2022-01-19 06:00:00,7.77,0.0,-0.0,0.0,1.38
2022-01-19 07:00:00,7.95,0.0,-0.0,0.0,1.17
2022-01-19 08:00:00,8.08,0.0,-0.0,0.0,1.17
2022-01-19 09:00:00,8.01,0.0,-0.0,0.0,1.17
2022-01-19 10:00:00,7.49,0.0,-0.0,0.0,1.31
2022-01-19 11:00:00,7.46,0.0,-0.0,0.0,1.17
2022-01-19 12:00:00,7.12,0.0,-0.0,0.0,1.24
2022-01-19 13:00:00,6.98,0.0,-0.0,0.0,1.24
2022-01-19 14:00:00,7.62,0.0,-0.0,0.0,1.1
2022-01-19 15:00:00,7.84,0.0,-0.0,0.0,1.1
2022-01-19 16:00:00,8.46,211.65,1088.9,48.5,0.97
2022-01-19 17:00:00,10.78,383.1,1017.91,63.85,0.41
2022-01-19 18:00:00,14.29,515.1,1003.17,71.35,0.83
2022-01-19 19:00:00,14.94,587.45,961.12,80.75,1.45
2022-01-19 20:00:00,15.18,596.2,908.34,85.35,3.1
2022-01-19 21:00:00,14.61,546.45,862.96,75.65,3.86
2022-01-19 22:00:00,13.85,434.85,767.01,68.35,4.07
2022-01-19 23:00:00,13.11,276.6,607.04,55.75,4.0
2022-01-20 00:00:00,12.37,97.7,314.34,30.2,3.31
2022-01-20 01:00:00,11.14,1.0,0.0,1.0,2.34
2022-01-20 02:00:00,9.79,0.0,-0.0,0.0,1.93
2022-01-20 03:00:00,8.46,0.0,-0.0,0.0,2.0
2022-01-20 04:00:00,7.65,0.0,-0.0,0.0,2.07
2022-01-20 05:00:00,7.0,0.0,-0.0,0.0,2.0
2022-01-20 06:00:00,6.7,0.0,-0.0,0.0,1.86
2022-01-20 07:00:00,5.84,0.0,-0.0,0.0,1.72
2022-01-20 08:00:00,5.28,0.0,-0.0,0.0,1.72
2022-01-20 09:00:00,5.33,0.0,-0.0,0.0,1.59
2022-01-20 10:00:00,5.28,0.0,-0.0,0.0,1.59
2022-01-20 11:00:00,5.21,0.0,-0.0,0.0,1.59
2022-01-20 12:00:00,4.64,0.0,-0.0,0.0,2.0
2022-01-20 13:00:00,4.45,0.0,-0.0,0.0,2.21
2022-01-20 14:00:00,4.5,0.0,-0.0,0.0,2.07
2022-01-20 15:00:00,4.35,0.0,-0.0,0.0,2.0
2022-01-20 16:00:00,4.31,218.55,1117.71,49.3,2.34
2022-01-20 17:00:00,8.31,393.25,1043.86,63.8,2.48
2022-01-20 18:00:00,11.69,519.75,999.44,75.3,2.69
2022-01-20 19:00:00,12.96,595.05,967.62,82.3,2.69
2022-01-20 20:00:00,14.63,609.15,935.84,80.0,2.76
2022-01-20 21:00:00,15.63,556.8,875.32,76.4,2.76
2022-01-20 22:00:00,15.89,437.45,772.46,65.7,2.62
2022-01-20 23:00:00,15.61,283.35,618.56,56.15,2.28
2022-01-21 00:00:00,14.91,101.4,322.13,31.1,1.66
2022-01-21 01:00:00,13.28,1.25,0.0,1.25,1.52
2022-01-21 02:00:00,10.78,0.0,-0.0,0.0,1.38
2022-01-21 03:00:00,9.28,0.0,-0.0,0.0,1.31
2022-01-21 04:00:00,8.58,0.0,-0.0,0.0,1.38
2022-01-21 05:00:00,7.96,0.0,-0.0,0.0,1.52
2022-01-21 06:00:00,7.62,0.0,-0.0,0.0,1.52
2022-01-21 07:00:00,8.38,0.0,-0.0,0.0,1.38
2022-01-21 08:00:00,9.04,0.0,-0.0,0.0,1.17
2022-01-21 09:00:00,9.02,0.0,-0.0,0.0,1.17
2022-01-21 10:00:00,8.76,0.0,-0.0,0.0,1.31
2022-01-21 11:00:00,8.22,0.0,-0.0,0.0,1.45
2022-01-21 12:00:00,7.48,0.0,-0.0,0.0,1.59
2022-01-21 13:00:00,7.06,0.0,-0.0,0.0,1.52
2022-01-21 14:00:00,6.57,0.0,-0.0,0.0,1.59
2022-01-21 15:00:00,6.2,0.0,-0.0,0.0,1.72
2022-01-21 16:00:00,6.35,214.45,1077.58,49.45,1.66
2022-01-21 17:00:00,8.69,386.2,1012.19,64.65,1.52
2022-01-21 18:00:00,12.56,518.35,996.76,72.65,1.66
2022-01-21 19:00:00,14.03,593.7,970.51,76.7,1.38
2022-01-21 20:00:00,15.26,606.0,929.94,77.3,1.24
2022-01-21 21:00:00,16.0,553.75,867.67,74.65,1.1
2022-01-21 22:00:00,16.46,441.7,770.61,68.15,1.1
2022-01-21 23:00:00,16.46,282.35,609.56,56.3,1.24
2022-01-22 00:00:00,15.94,102.8,321.05,31.6,1.24
2022-01-22 01:00:00,14.64,2.0,15.97,1.35,1.24
2022-01-22 02:00:00,12.35,0.0,-0.0,0.0,0.97
2022-01-22 03:00:00,11.78,0.0,-0.0,0.0,0.76
2022-01-22 04:00:00,10.93,0.0,-0.0,0.0,0.69
2022-01-22 05:00:00,10.07,0.0,-0.0,0.0,0.69
2022-01-22 06:00:00,9.39,0.0,-0.0,0.0,0.9
2022-01-22 07:00:00,9.54,0.0,-0.0,0.0,1.03
2022-01-22 08:00:00,9.33,0.0,-0.0,0.0,1.03
2022-01-22 09:00:00,9.17,0.0,-0.0,0.0,0.97
2022-01-22 10:00:00,8.84,0.0,-0.0,0.0,1.03
2022-01-22 11:00:00,8.29,0.0,-0.0,0.0,1.24
2022-01-22 12:00:00,7.79,0.0,-0.0,0.0,1.38
2022-01-22 13:00:00,7.7,0.0,-0.0,0.0,1.38
2022-01-22 14:00:00,7.34,0.0,-0.0,0.0,1.52
2022-01-22 15:00:00,6.67,0.0,-0.0,0.0,1.66
2022-01-22 16:00:00,6.57,216.4,1078.0,49.4,1.59
2022-01-22 17:00:00,9.14,388.6,1013.76,64.35,1.17
2022-01-22 18:00:00,13.14,521.05,997.46,72.5,1.24
2022-01-22 19:00:00,14.73,596.15,970.12,76.55,1.24
2022-01-22 20:00:00,15.96,607.3,927.29,77.15,1.31
2022-01-22 21:00:00,16.76,553.55,862.43,74.4,1.38
2022-01-22 22:00:00,17.1,441.25,765.73,67.35,1.52
2022-01-22 23:00:00,16.91,279.95,589.02,59.4,1.72
2022-01-23 00:00:00,16.15,102.95,312.62,32.5,1.72
2022-01-23 01:00:00,14.39,2.2,12.46,1.65,1.79
2022-01-23 02:00:00,12.25,0.0,-0.0,0.0,1.72
2022-01-23 03:00:00,10.61,0.0,-0.0,0.0,1.52
2022-01-23 04:00:00,9.84,0.0,-0.0,0.0,1.38
2022-01-23 05:00:00,9.5,0.0,-0.0,0.0,1.31
2022-01-23 06:00:00,8.78,0.0,-0.0,0.0,1.52
2022-01-23 07:00:00,8.44,0.0,-0.0,0.0,1.66
2022-01-23 08:00:00,8.73,0.0,-0.0,0.0,1.31
2022-01-23 09:00:00,8.45,0.0,-0.0,0.0,1.31
2022-01-23 10:00:00,7.04,0.0,-0.0,0.0,1.79
2022-01-23 11:00:00,5.88,0.0,-0.0,0.0,2.28
2022-01-23 12:00:00,5.56,0.0,-0.0,0.0,2.48
2022-01-23 13:00:00,5.69,0.0,-0.0,0.0,2.34
2022-01-23 14:00:00,6.51,0.0,-0.0,0.0,2.14
2022-01-23 15:00:00,7.81,0.0,-0.0,0.0,1.93
2022-01-23 16:00:00,8.48,224.65,1112.17,50.25,1.72
2022-01-23 17:00:00,9.53,400.0,1039.37,65.2,1.59
2022-01-23 18:00:00,13.54,537.85,1026.46,73.55,2.0
2022-01-23 19:00:00,14.23,615.75,999.11,77.65,2.14
2022-01-23 20:00:00,15.58,628.45,956.98,78.2,2.48
2022-01-23 21:00:00,16.69,575.2,893.91,75.45,2.41
2022-01-23 22:00:00,17.25,461.1,797.11,69.0,2.14
2022-01-23 23:00:00,17.36,298.75,638.75,57.25,1.79
2022-01-24 00:00:00,16.99,111.6,330.61,35.9,1.1
2022-01-24 01:00:00,15.73,2.85,16.81,2.05,1.03
2022-01-24 02:00:00,14.49,0.0,-0.0,0.0,0.76
2022-01-24 03:00:00,13.39,0.0,-0.0,0.0,0.48
2022-01-24 04:00:00,12.29,0.0,-0.0,0.0,0.41
2022-01-24 05:00:00,11.49,0.0,-0.0,0.0,0.41
2022-01-24 06:00:00,10.96,0.0,-0.0,0.0,0.55
2022-01-24 07:00:00,10.68,0.0,-0.0,0.0,0.62
2022-01-24 08:00:00,10.34,0.0,-0.0,0.0,0.83
2022-01-24 09:00:00,10.05,0.0,-0.0,0.0,0.9
2022-01-24 10:00:00,9.72,0.0,-0.0,0.0,0.97
2022-01-24 11:00:00,9.27,0.0,-0.0,0.0,1.1
2022-01-24 12:00:00,8.98,0.0,-0.0,0.0,1.17
2022-01-24 13:00:00,8.61,0.0,-0.0,0.0,1.31
2022-01-24 14:00:00,7.75,0.0,-0.0,0.0,1.52
2022-01-24 15:00:00,7.2,0.0,-0.0,0.0,1.66
2022-01-24 16:00:00,7.35,215.95,1003.75,56.55,1.66
2022-01-24 17:00:00,8.99,370.3,833.48,99.85,1.45
2022-01-24 18:00:00,12.7,524.1,990.53,73.35,1.86
2022-01-24 19:00:00,13.0,598.55,961.89,77.55,1.66
2022-01-24 20:00:00,14.02,610.65,920.41,78.35,1.72
2022-01-24 21:00:00,14.6,558.7,859.03,75.4,1.86
2022-01-24 22:00:00,14.85,446.55,757.01,71.4,2.34
2022-01-24 23:00:00,14.59,289.6,608.22,57.4,2.07
2022-01-25 00:00:00,13.99,110.4,330.15,33.6,1.59
2022-01-25 01:00:00,12.7,3.25,23.5,2.05,1.45
2022-01-25 02:00:00,10.94,0.0,-0.0,0.0,1.45
2022-01-25 03:00:00,9.36,0.0,-0.0,0.0,1.38
2022-01-25 04:00:00,8.47,0.0,-0.0,0.0,1.38
2022-01-25 05:00:00,7.9,0.0,-0.0,0.0,1.45
2022-01-25 06:00:00,7.11,0.0,-0.0,0.0,1.66
2022-01-25 07:00:00,7.57,0.0,-0.0,0.0,1.52
2022-01-25 08:00:00,7.45,0.0,-0.0,0.0,1.45
2022-01-25 09:00:00,7.27,0.0,-0.0,0.0,1.45
2022-01-25 10:00:00,7.1,0.0,-0.0,0.0,1.45
2022-01-25 11:00:00,7.08,0.0,-0.0,0.0,1.38
2022-01-25 12:00:00,6.73,0.0,-0.0,0.0,1.45
2022-01-25 13:00:00,6.79,0.0,-0.0,0.0,1.45
2022-01-25 14:00:00,6.94,0.0,-0.0,0.0,1.38
2022-01-25 15:00:00,6.71,0.0,-0.0,0.0,1.45
2022-01-25 16:00:00,6.77,224.3,1069.32,52.25,1.52
2022-01-25 17:00:00,9.0,400.05,1021.74,66.0,1.31
2022-01-25 18:00:00,12.93,534.65,1007.79,73.2,1.52
2022-01-25 19:00:00,14.55,611.9,980.75,77.6,1.31
2022-01-25 20:00:00,15.89,625.3,940.28,78.3,1.24
2022-01-25 21:00:00,16.8,573.5,879.24,75.65,1.03
2022-01-25 22:00:00,17.27,461.1,784.51,69.4,1.17
2022-01-25 23:00:00,17.15,300.5,629.04,58.0,1.45
2022-01-26 00:00:00,16.44,117.2,349.12,34.7,1.52
2022-01-26 01:00:00,14.9,3.95,28.41,2.4,1.45
2022-01-26 02:00:00,12.6,0.0,-0.0,0.0,1.17
2022-01-26 03:00:00,11.05,0.0,-0.0,0.0,1.03
2022-01-26 04:00:00,10.66,0.0,-0.0,0.0,0.83
2022-01-26 05:00:00,10.03,0.0,-0.0,0.0,0.9
2022-01-26 06:00:00,9.1,0.0,-0.0,0.0,1.17
2022-01-26 07:00:00,8.52,0.0,-0.0,0.0,1.45
2022-01-26 08:00:00,7.99,0.0,-0.0,0.0,1.45
2022-01-26 09:00:00,7.74,0.0,-0.0,0.0,1.45
2022-01-26 10:00:00,7.0,0.0,-0.0,0.0,1.66
2022-01-26 11:00:00,5.94,0.0,-0.0,0.0,1.93
2022-01-26 12:00:00,5.83,0.0,-0.0,0.0,2.0
2022-01-26 13:00:00,6.09,0.0,-0.0,0.0,2.0
2022-01-26 14:00:00,6.66,0.0,-0.0,0.0,2.0
2022-01-26 15:00:00,7.46,0.0,-0.0,0.0,1.86
2022-01-26 16:00:00,8.52,225.05,1046.08,54.45,1.66
2022-01-26 17:00:00,10.4,402.65,1023.98,65.25,1.31
2022-01-26 18:00:00,14.57,535.0,1000.56,73.95,1.66
2022-01-26 19:00:00,16.36,613.8,976.79,78.5,1.86
2022-01-26 20:00:00,17.57,628.3,939.88,78.25,1.52
2022-01-26 21:00:00,18.16,576.4,877.87,76.1,1.59
2022-01-26 22:00:00,18.4,465.0,785.58,69.8,2.21
2022-01-26 23:00:00,18.21,305.1,633.72,58.4,2.55
2022-01-27 00:00:00,17.61,121.05,356.83,35.4,1.31
2022-01-27 01:00:00,16.41,4.55,32.7,2.65,1.1
2022-01-27 02:00:00,13.85,0.0,-0.0,0.0,1.1
2022-01-27 03:00:00,12.81,0.0,-0.0,0.0,1.1
2022-01-27 04:00:00,11.7,0.0,-0.0,0.0,1.1
2022-01-27 05:00:00,10.88,0.0,-0.0,0.0,1.03
2022-01-27 06:00:00,10.23,0.0,-0.0,0.0,1.17
2022-01-27 07:00:00,8.81,0.0,-0.0,0.0,1.45
2022-01-27 08:00:00,7.96,0.0,-0.0,0.0,1.86
2022-01-27 09:00:00,7.39,0.0,-0.0,0.0,2.28
2022-01-27 10:00:00,7.79,0.0,-0.0,0.0,2.28
2022-01-27 11:00:00,9.14,0.0,-0.0,0.0,2.07
2022-01-27 12:00:00,9.56,0.0,-0.0,0.0,1.93
2022-01-27 13:00:00,9.22,0.0,-0.0,0.0,1.66
2022-01-27 14:00:00,9.33,0.0,-0.0,0.0,1.38
2022-01-27 15:00:00,8.92,0.0,-0.0,0.0,1.24
2022-01-27 16:00:00,8.87,232.6,1095.12,51.5,1.24
2022-01-27 17:00:00,9.84,409.85,1034.03,66.4,1.17
2022-01-27 18:00:00,14.18,548.9,1023.1,74.4,1.72
2022-01-27 19:00:00,15.64,627.7,996.05,78.55,1.52
2022-01-27 20:00:00,16.88,641.3,954.58,79.25,1.66
2022-01-27 21:00:00,17.64,586.35,878.6,82.35,1.72
2022-01-27 22:00:00,17.92,475.1,798.89,70.15,2.0
2022-01-27 23:00:00,17.6,312.25,644.1,59.05,2.34
2022-01-28 00:00:00,16.74,125.6,366.31,36.3,1.79
2022-01-28 01:00:00,15.31,5.25,36.49,3.0,1.38
2022-01-28 02:00:00,12.75,0.0,-0.0,0.0,1.17
2022-01-28 03:00:00,11.53,0.0,-0.0,0.0,1.03
2022-01-28 04:00:00,10.57,0.0,-0.0,0.0,1.17
2022-01-28 05:00:00,9.89,0.0,-0.0,0.0,1.24
2022-01-28 06:00:00,9.55,0.0,-0.0,0.0,1.31
2022-01-28 07:00:00,9.44,0.0,-0.0,0.0,1.17
2022-01-28 08:00:00,9.23,0.0,-0.0,0.0,1.17
2022-01-28 09:00:00,8.92,0.0,-0.0,0.0,1.17
2022-01-28 10:00:00,8.69,0.0,-0.0,0.0,1.17
2022-01-28 11:00:00,8.62,0.0,-0.0,0.0,1.1
2022-01-28 12:00:00,8.5,0.0,-0.0,0.0,1.17
2022-01-28 13:00:00,7.64,0.0,-0.0,0.0,1.52
2022-01-28 14:00:00,6.48,0.0,-0.0,0.0,1.79
2022-01-28 15:00:00,6.57,0.0,-0.0,0.0,1.72
2022-01-28 16:00:00,8.13,238.1,1110.27,51.85,1.17
2022-01-28 17:00:00,9.48,415.85,1043.94,66.25,0.76
2022-01-28 18:00:00,13.19,552.45,1026.62,73.15,0.97
2022-01-28 19:00:00,14.24,631.95,999.35,77.6,1.17
2022-01-28 20:00:00,15.62,642.55,950.67,79.35,0.9
2022-01-28 21:00:00,16.62,590.75,890.15,76.75,0.76
2022-01-28 22:00:00,17.24,478.05,797.92,70.5,0.83
2022-01-28 23:00:00,17.47,316.15,647.04,59.3,0.97
2022-01-29 00:00:00,17.2,129.3,373.65,36.8,1.03
2022-01-29 01:00:00,15.94,5.9,39.86,3.3,1.03
2022-01-29 02:00:00,13.67,0.0,-0.0,0.0,0.76
2022-01-29 03:00:00,12.87,0.0,-0.0,0.0,0.69
2022-01-29 04:00:00,11.92,0.0,-0.0,0.0,0.69
2022-01-29 05:00:00,11.13,0.0,-0.0,0.0,0.83
2022-01-29 06:00:00,10.44,0.0,-0.0,0.0,0.9
2022-01-29 07:00:00,10.18,0.0,-0.0,0.0,0.9
2022-01-29 08:00:00,9.78,0.0,-0.0,0.0,0.9
2022-01-29 09:00:00,9.54,0.0,-0.0,0.0,0.97
2022-01-29 10:00:00,9.36,0.0,-0.0,0.0,1.03
2022-01-29 11:00:00,9.08,0.0,-0.0,0.0,0.97
2022-01-29 12:00:00,8.83,0.0,-0.0,0.0,0.83
2022-01-29 13:00:00,8.49,0.0,-0.0,0.0,0.69
2022-01-29 14:00:00,8.14,0.0,-0.0,0.0,0.62
2022-01-29 15:00:00,7.79,0.0,-0.0,0.0,0.9
2022-01-29 16:00:00,7.42,243.9,1136.42,50.45,1.03
2022-01-29 17:00:00,9.09,430.2,1089.23,62.35,0.48
2022-01-29 18:00:00,12.12,562.05,1024.18,80.65,0.55
2022-01-29 19:00:00,12.84,622.6,896.32,122.3,0.21
2022-01-29 20:00:00,14.07,618.35,789.11,147.95,0.55
2022-01-29 21:00:00,14.93,561.1,720.82,142.1,1.24
2022-01-29 22:00:00,15.42,442.1,606.59,129.9,1.93
2022-01-29 23:00:00,15.22,261.45,368.21,113.85,2.76
2022-01-30 00:00:00,13.76,98.15,134.47,64.35,3.45
2022-01-30 01:00:00,11.51,5.0,5.81,4.6,3.93
2022-01-30 02:00:00,9.58,0.0,-0.0,0.0,2.83
2022-01-30 03:00:00,8.49,0.0,-0.0,0.0,1.72
2022-01-30 04:00:00,7.36,0.0,-0.0,0.0,1.59
2022-01-30 05:00:00,6.42,0.0,-0.0,0.0,1.59
2022-01-30 06:00:00,6.34,0.0,-0.0,0.0,1.38
2022-01-30 07:00:00,7.11,0.0,-0.0,0.0,2.0
2022-01-30 08:00:00,7.38,0.0,-0.0,0.0,2.07
2022-01-30 09:00:00,7.47,0.0,-0.0,0.0,1.93
2022-01-30 10:00:00,7.42,0.0,-0.0,0.0,2.21
2022-01-30 11:00:00,7.34,0.0,-0.0,0.0,2.34
2022-01-30 12:00:00,7.29,0.0,-0.0,0.0,2.41
2022-01-30 13:00:00,7.06,0.0,-0.0,0.0,2.48
2022-01-30 14:00:00,7.05,0.0,-0.0,0.0,2.62
2022-01-30 15:00:00,7.09,0.0,-0.0,0.0,3.03
2022-01-30 16:00:00,7.18,121.75,197.05,87.7,3.52
2022-01-30 17:00:00,7.69,238.7,337.9,123.6,4.0
2022-01-30 18:00:00,8.76,334.8,311.23,187.5,3.66
2022-01-30 19:00:00,9.83,349.1,319.83,169.45,3.38
2022-01-30 20:00:00,9.89,367.6,346.16,159.95,3.45
2022-01-30 21:00:00,9.94,230.8,134.15,152.3,3.79
2022-01-30 22:00:00,8.55,308.4,370.58,116.2,3.52
2022-01-30 23:00:00,9.05,179.4,215.18,92.3,3.72
2022-01-31 00:00:00,8.23,93.1,216.51,37.85,4.07
2022-01-31 01:00:00,7.41,5.45,15.87,4.3,2.97
2022-01-31 02:00:00,6.63,0.0,-0.0,0.0,2.62
2022-01-31 03:00:00,6.23,0.0,-0.0,0.0,2.14
2022-01-31 04:00:00,5.91,0.0,-0.0,0.0,1.79
2022-01-31 05:00:00,5.69,0.0,-0.0,0.0,1.66
2022-01-31 06:00:00,5.55,0.0,-0.0,0.0,1.59
2022-01-31 07:00:00,4.78,0.0,-0.0,0.0,1.31
2022-01-31 08:00:00,4.02,0.0,-0.0,0.0,1.45
2022-01-31 09:00:00,3.67,0.0,-0.0,0.0,1.52
2022-01-31 10:00:00,3.5,0.0,-0.0,0.0,1.66
2022-01-31 11:00:00,4.14,0.0,-0.0,0.0,1.66
2022-01-31 12:00:00,4.84,0.0,-0.0,0.0,2.14
2022-01-31 13:00:00,4.72,0.0,-0.0,0.0,1.86
2022-01-31 14:00:00,4.67,0.0,-0.0,0.0,1.79
2022-01-31 15:00:00,4.48,0.0,-0.0,0.0,1.52
2022-01-31 16:00:00,8.31,142.65,411.49,70.45,2.28
2022-01-31 17:00:00,8.23,304.55,543.44,117.8,2.21
2022-01-31 18:00:00,8.16,423.2,605.52,134.6,2.15
2022-01-31 19:00:00,8.08,532.8,683.96,146.15,2.08
2022-01-31 20:00:00,8.01,620.35,874.04,92.7,2.01
2022-01-31 21:00:00,7.93,578.85,793.53,111.35,1.95
2022-01-31 22:00:00,7.85,490.0,799.11,72.35,1.88
2022-01-31 23:00:00,7.78,327.1,649.44,61.65,1.81
2022-02-01 00:00:00,7.7,137.6,377.95,39.7,1.75
2022-02-01 01:00:00,7.63,7.95,47.32,4.35,1.68
2022-02-01 02:00:00,7.55,0.0,-0.0,0.0,1.61
2022-02-01 03:00:00,7.48,0.0,-0.0,0.0,1.55
2022-02-01 04:00:00,7.4,0.0,-0.0,0.0,1.48
2022-02-01 05:00:00,7.33,0.0,-0.0,0.0,1.41
2022-02-01 06:00:00,7.25,0.0,-0.0,0.0,1.35
2022-02-01 07:00:00,7.18,0.0,-0.0,0.0,1.28
2022-02-01 08:00:00,3.62,0.0,-0.0,0.0,1.31
2022-02-01 09:00:00,4.16,0.0,-0.0,0.0,1.03
2022-02-01 10:00:00,4.24,0.0,-0.0,0.0,0.48
2022-02-01 11:00:00,3.95,0.0,-0.0,0.0,0.07
2022-02-01 12:00:00,3.65,0.0,-0.0,0.0,0.28
2022-02-01 13:00:00,3.45,0.0,-0.0,0.0,0.55
2022-02-01 14:00:00,3.36,0.0,-0.0,0.0,0.83
2022-02-01 15:00:00,3.19,0.0,-0.0,0.0,0.9
2022-02-01 16:00:00,3.57,244.3,1052.1,56.8,0.69
2022-02-01 17:00:00,6.03,407.5,927.93,85.75,0.76
2022-02-01 18:00:00,7.85,514.4,840.79,110.8,0.97
2022-02-01 19:00:00,8.19,614.05,901.6,101.05,1.59
2022-02-01 20:00:00,9.35,655.1,928.12,91.2,1.52
2022-02-01 21:00:00,10.44,609.15,895.74,77.85,1.79
2022-02-01 22:00:00,11.22,496.85,808.08,71.25,2.14
2022-02-01 23:00:00,11.48,331.75,654.19,61.75,2.48
2022-02-02 00:00:00,11.16,142.45,389.7,40.0,2.76
2022-02-02 01:00:00,10.23,9.0,53.94,4.7,2.21
2022-02-02 02:00:00,8.72,0.0,-0.0,0.0,1.86
2022-02-02 03:00:00,7.45,0.0,-0.0,0.0,1.59
2022-02-02 04:00:00,6.13,0.0,-0.0,0.0,1.24
2022-02-02 05:00:00,5.99,0.0,-0.0,0.0,1.1
2022-02-02 06:00:00,5.2,0.0,-0.0,0.0,1.24
2022-02-02 07:00:00,4.16,0.0,-0.0,0.0,1.31
2022-02-02 08:00:00,4.53,0.0,-0.0,0.0,1.1
2022-02-02 09:00:00,4.52,0.0,-0.0,0.0,0.97
2022-02-02 10:00:00,3.76,0.0,-0.0,0.0,1.24
2022-02-02 11:00:00,3.45,0.0,-0.0,0.0,1.31
2022-02-02 12:00:00,3.63,0.0,-0.0,0.0,1.1
2022-02-02 13:00:00,2.84,0.0,-0.0,0.0,1.38
2022-02-02 14:00:00,1.64,0.0,-0.0,0.0,1.66
2022-02-02 15:00:00,1.02,0.0,-0.0,0.0,1.66
2022-02-02 16:00:00,1.59,253.5,1102.67,53.85,1.45
2022-02-02 17:00:00,5.26,439.35,1067.25,65.9,1.52
2022-02-02 18:00:00,7.46,561.25,975.68,89.5,1.72
2022-02-02 19:00:00,8.21,655.8,1005.36,80.0,0.97
2022-02-02 20:00:00,10.26,669.9,957.31,84.5,0.55
2022-02-02 21:00:00,11.69,616.7,900.55,78.9,0.83
2022-02-02 22:00:00,12.54,505.35,814.03,73.3,0.69
2022-02-02 23:00:00,13.01,339.7,664.93,62.6,0.07
2022-02-03 00:00:00,13.04,147.75,400.52,40.9,0.41
2022-02-03 01:00:00,12.22,10.05,59.97,5.05,0.69
2022-02-03 02:00:00,10.62,0.0,-0.0,0.0,0.76
2022-02-03 03:00:00,9.1,0.0,-0.0,0.0,0.76
2022-02-03 04:00:00,7.83,0.0,-0.0,0.0,1.1
2022-02-03 05:00:00,6.84,0.0,-0.0,0.0,1.24
2022-02-03 06:00:00,6.37,0.0,-0.0,0.0,1.17
2022-02-03 07:00:00,6.76,0.0,-0.0,0.0,0.83
2022-02-03 08:00:00,6.48,0.0,-0.0,0.0,0.9
2022-02-03 09:00:00,6.16,0.0,-0.0,0.0,0.9
2022-02-03 10:00:00,5.83,0.0,-0.0,0.0,1.03
2022-02-03 11:00:00,5.43,0.0,-0.0,0.0,1.24
2022-02-03 12:00:00,5.49,0.0,-0.0,0.0,1.03
2022-02-03 13:00:00,5.33,0.0,-0.0,0.0,0.97
2022-02-03 14:00:00,5.06,0.0,-0.0,0.0,1.03
2022-02-03 15:00:00,4.95,0.0,-0.0,0.0,1.03
2022-02-03 16:00:00,5.26,255.25,1090.24,54.65,0.9
2022-02-03 17:00:00,7.14,436.45,1040.27,69.05,0.9
2022-02-03 18:00:00,11.02,575.45,1023.26,77.05,1.17
2022-02-03 19:00:00,12.95,656.45,997.76,81.2,1.38
2022-02-03 20:00:00,14.37,671.75,958.25,81.95,1.59
2022-02-03 21:00:00,15.42,620.2,899.58,79.3,2.07
2022-02-03 22:00:00,15.92,506.1,809.46,73.15,2.34
2022-02-03 23:00:00,15.98,341.85,664.85,62.1,2.34
2022-02-04 00:00:00,15.6,150.4,403.43,41.2,2.07
2022-02-04 01:00:00,14.64,11.0,63.18,5.5,1.38
2022-02-04 02:00:00,12.66,0.0,-0.0,0.0,1.24
2022-02-04 03:00:00,11.2,0.0,-0.0,0.0,1.03
2022-02-04 04:00:00,10.16,0.0,-0.0,0.0,1.1
2022-02-04 05:00:00,8.96,0.0,-0.0,0.0,1.38
2022-02-04 06:00:00,8.11,0.0,-0.0,0.0,1.59
2022-02-04 07:00:00,7.91,0.0,-0.0,0.0,1.59
2022-02-04 08:00:00,7.51,0.0,-0.0,0.0,1.66
2022-02-04 09:00:00,6.95,0.0,-0.0,0.0,1.79
2022-02-04 10:00:00,5.99,0.0,-0.0,0.0,2.0
2022-02-04 11:00:00,5.59,0.0,-0.0,0.0,2.0
2022-02-04 12:00:00,5.55,0.0,-0.0,0.0,1.93
2022-02-04 13:00:00,5.31,0.0,-0.0,0.0,2.0
